survey_year,gender,state,sport,schools,participants
2009-10,Girls,Idaho,Softball Slow Pitch,,99.0
2009-10,Girls,Idaho,Softball Fast Pitch,99.0,2232.0
2009-10,Girls,Illinois,Soccer,399.0,16619.0
2009-10,Girls,Illinois,Softball Slow Pitch,,664.0
2009-10,Girls,Illinois,Softball Fast Pitch,664.0,17140.0
2009-10,Girls,Illinois,Swimming and Diving,291.0,6949.0
2009-10,Girls,Indiana,Soccer,249.0,6558.0
2009-10,Girls,Indiana,Softball Slow Pitch,,377.0
2009-10,Girls,Indiana,Softball Fast Pitch,377.0,8967.0
2009-10,Girls,Indiana,Swimming and Diving,243.0,4642.0
2009-10,Girls,Iowa,Soccer,165.0,5089.0
2009-10,Girls,Iowa,Softball Slow Pitch,,365.0
2009-10,Girls,Iowa,Softball Fast Pitch,365.0,8961.0
