year	county	mode	nb_hh	avg_spending_annual_county	tax_rate	alpha	pop_density	rent	wage	min_dist0	presence_state0	tot_empl0	tot_size0	presence_county0
2015	25007	1	6007	6601.836	.0625	-.8067821	165.1138	5.89629	21794.56817	111.059	0	0	0	0
2015	25007	2	6007	6601.836	.0625	-.3272845	165.1138	5.89629	21794.56817	111.059	0	0	0	0
2016	25007	3	6134	6156.853	.0625	-.4801197	165.9758	5.946285	22310.80176	111.059	0	0	0	0
2016	25007	1	6134	6156.853	.0625	-.4646795	165.9758	5.946285	22310.80176	111.059	0	0	0	0
2016	25007	2	6134	6156.853	.0625	-.2385819	165.9758	5.946285	22310.80176	111.059	0	0	0	0
2017	25007	3	6195	5230.756	.0625	.1160989	167.3961	6.027225	22787.46913	111.059	0	0	0	0
2017	25007	2	6195	5230.756	.0625	.3579233	167.3961	6.027225	22787.46913	111.059	0	0	0	0
2017	25007	1	6195	5230.756	.0625	.30742	167.3961	6.027225	22787.46913	111.059	0	0	0	0
2018	25007	2	6256	4443.962	.0625	.9121799	168.8286	6.209091	23274.32645	111.059	0	0	0	0
2018	25007	3	6256	4443.962	.0625	.6701757	168.8286	6.209091	23274.32645	111.059	0	0	0	0
2018	25007	1	6256	4443.962	.0625	1.006903	168.8286	6.209091	23274.32645	111.059	0	0	0	0
1999	25009	3	275419	8918.907	.05	-2.63051	1471.953	3.688333	15935.75093	313.7818	0	0	0	0
1999	25009	2	275419	8918.907	.05	-2.548935	1471.953	3.688333	15935.75093	313.7818	0	0	0	0
1999	25009	1	275419	8918.907	.05	-4.303983	1471.953	3.688333	15935.75093	313.7818	0	0	0	0
2000	25009	2	275419	7110.605	.05	-2.120728	1471.953	3.806455	16158.35241	313.7818	0	0	0	0
2000	25009	3	275419	7110.605	.05	-2.205128	1471.953	3.806455	16158.35241	313.7818	0	0	0	0
2000	25009	1	275419	7110.605	.05	-3.95481	1471.953	3.806455	16158.35241	313.7818	0	0	0	0
2001	25009	3	278333	7233.542	.05	-2.298468	1482.471	3.940881	17816.31492	313.7818	0	0	0	0
2001	25009	1	278333	7233.542	.05	-4.149515	1482.471	3.940881	17816.31492	313.7818	0	0	0	0
2001	25009	2	278333	7233.542	.05	-2.211128	1482.471	3.940881	17816.31492	313.7818	0	0	0	0
2002	25009	1	279591	6196.729	.05	-4.050844	1486.584	4.184563	18510.40029	313.7818	0	0	0	0
2002	25009	3	279591	6196.729	.05	-2.154319	1486.584	4.184563	18510.40029	313.7818	0	0	0	0
2002	25009	2	279591	6196.729	.05	-2.064169	1486.584	4.184563	18510.40029	313.7818	0	0	0	0
2003	25009	3	282571	6075.439	.05	-2.055175	1485.188	4.336133	20512.06253	313.7818	0	0	0	0
2003	25009	1	282571	6075.439	.05	-4.00175	1485.188	4.336133	20512.06253	313.7818	0	0	0	0
2003	25009	2	282571	6075.439	.05	-1.965651	1485.188	4.336133	20512.06253	313.7818	0	0	0	0
2004	25009	2	282351	6359.763	.05	-1.878845	1481.612	4.516857	21206.16213	313.7818	0	0	0	0
2004	25009	3	282351	6359.763	.05	-1.967638	1481.612	4.516857	21206.16213	313.7818	0	0	0	0
2004	25009	1	282351	6359.763	.05	-3.968671	1481.612	4.516857	21206.16213	313.7818	0	0	0	0
2005	25009	2	283701	7050.954	.05	-1.87411	1479.773	4.662981	21907.31552	313.7818	0	0	0	0
2005	25009	3	283701	7050.954	.05	-1.961789	1479.773	4.662981	21907.31552	313.7818	0	0	0	0
2005	25009	1	283701	7050.954	.05	-3.977944	1479.773	4.662981	21907.31552	313.7818	0	0	0	0
2006	25009	2	271908	5207.775	.05	-1.662542	1480.947	4.70807	22443.48464	313.7818	0	0	0	0
2006	25009	1	271908	5207.775	.05	-3.80391	1480.947	4.70807	22443.48464	313.7818	0	0	0	0
2006	25009	3	271908	5207.775	.05	-1.755406	1480.947	4.70807	22443.48464	313.7818	0	0	0	0
2007	25009	2	273755	4994.891	.05	-1.678365	1483.401	4.584474	21571.29358	313.7818	0	0	0	0
2007	25009	3	273755	4994.891	.05	-1.877086	1483.401	4.584474	21571.29358	313.7818	0	0	0	0
2007	25009	1	273755	4994.891	.05	-3.612525	1483.401	4.584474	21571.29358	313.7818	0	0	0	0
2008	25009	1	275333	5811.226	.05	-3.464053	1490.907	4.697415	21568.76155	313.7818	0	0	0	0
2008	25009	3	275333	5811.226	.05	-2.07661	1490.907	4.697415	21568.76155	313.7818	0	0	0	0
2008	25009	2	275333	5811.226	.05	-1.804755	1490.907	4.697415	21568.76155	313.7818	0	0	0	0
2009	25009	3	276497	6376.469	.0552083	-1.924183	1500.499	4.705244	21648.60289	313.7818	0	0	0	0
2009	25009	2	276497	6376.469	.0552083	-1.699504	1500.499	4.705244	21648.60289	313.7818	0	0	0	0
2009	25009	1	276497	6376.469	.0552083	-3.270292	1500.499	4.705244	21648.60289	313.7818	0	0	0	0
2010	25009	1	282913	7727.778	.0625	-2.86023	1493.507	4.653725	21872.65364	272.058	0	0	0	0
2010	25009	3	282913	7727.778	.0625	-1.827507	1493.507	4.653725	21872.65364	272.058	0	0	0	0
2010	25009	2	282913	7727.778	.0625	-1.600651	1493.507	4.653725	21872.65364	272.058	0	0	0	0
2011	25009	1	284940	8440.611	.0625	-2.532147	1501.35	4.616173	20820.21894	272.058	0	0	0	0
2011	25009	3	284940	8440.611	.0625	-1.929947	1501.35	4.616173	20820.21894	272.058	0	0	0	0
2011	25009	2	284940	8440.611	.0625	-1.428278	1501.35	4.616173	20820.21894	272.058	0	0	0	0
2012	25009	3	285144	8078.546	.0625	-1.846612	1512.427	4.700821	20968.61311	272.058	0	0	0	0
2012	25009	1	285144	8078.546	.0625	-2.185417	1512.427	4.700821	20968.61311	272.058	0	0	0	0
2012	25009	2	285144	8078.546	.0625	-1.20415	1512.427	4.700821	20968.61311	272.058	0	0	0	0
2013	25009	2	286008	6271.833	.0625	-.9460746	1524.298	4.797627	21281.58129	131.5862	0	0	0	0
2013	25009	3	286008	6271.833	.0625	-1.406613	1524.298	4.797627	21281.58129	131.5862	0	0	0	0
2013	25009	1	286008	6271.833	.0625	-1.70965	1524.298	4.797627	21281.58129	131.5862	0	0	0	0
2014	25009	3	286896	7713.189	.0625	-1.249954	1537.671	4.883243	21739.46919	131.5862	0	0	0	0
2014	25009	1	286896	7713.189	.0625	-1.40469	1537.671	4.883243	21739.46919	131.5862	0	0	0	0
2014	25009	2	286896	7713.189	.0625	-.8192002	1537.671	4.883243	21739.46919	131.5862	0	0	0	0
2015	25009	1	287912	6574.07	.0625	-.876576	1550.774	5.000388	22438.77642	106.8502	0	0	0	0
2015	25009	3	287912	6574.07	.0625	-.86944	1550.774	5.000388	22438.77642	106.8502	0	0	0	0
2015	25009	2	287912	6574.07	.0625	-.4567309	1550.774	5.000388	22438.77642	106.8502	0	0	0	0
2016	25009	1	288291	6056.547	.0625	-.5449896	1561.966	5.469341	22639.63428	106.8502	0	0	0	0
2016	25009	2	288291	6056.547	.0625	-.3717355	1561.966	5.469341	22639.63428	106.8502	0	0	0	0
2016	25009	3	288291	6056.547	.0625	-.6132733	1561.966	5.469341	22639.63428	106.8502	0	0	0	0
2017	25009	2	289260	5165.277	.0625	.226451	1570.615	6.023136	23136.63108	106.8502	0	0	0	0
2017	25009	3	289260	5165.277	.0625	-.0153735	1570.615	6.023136	23136.63108	106.8502	0	0	0	0
2017	25009	1	289260	5165.277	.0625	.2265192	1570.615	6.023136	23136.63108	106.8502	0	0	0	0
2018	25009	1	290231	4405.167	.0625	1.010191	1579.311	6.758932	23644.54154	106.8502	0	0	0	0
2018	25009	3	290231	4405.167	.0625	.5788119	1579.311	6.758932	23644.54154	106.8502	0	0	0	0
2018	25009	2	290231	4405.167	.0625	.8208159	1579.311	6.758932	23644.54154	106.8502	0	0	0	0
1999	25011	3	29466	8038.607	.05	-2.724594	102.2007	3.396942	14323.73445	253.8621	0	0	0	0
1999	25011	1	29466	8038.607	.05	-4.458111	102.2007	3.396942	14323.73445	253.8621	0	0	0	0
1999	25011	2	29466	8038.607	.05	-2.643019	102.2007	3.396942	14323.73445	253.8621	0	0	0	0
2000	25011	3	29466	6505.792	.05	-2.299212	102.2007	3.505732	15002.19505	253.8621	0	0	0	0
2000	25011	2	29466	6505.792	.05	-2.214812	102.2007	3.505732	15002.19505	253.8621	0	0	0	0
2000	25011	1	29466	6505.792	.05	-4.108938	102.2007	3.505732	15002.19505	253.8621	0	0	0	0
2001	25011	1	30224	7145.917	.05	-4.223037	102.3237	3.518761	16182.7729	253.8621	0	0	0	0
2001	25011	2	30224	7145.917	.05	-2.222161	102.3237	3.518761	16182.7729	253.8621	0	0	0	0
2001	25011	3	30224	7145.917	.05	-2.309501	102.3237	3.518761	16182.7729	253.8621	0	0	0	0
2002	25011	1	30361	5967.006	.05	-4.13749	102.6154	3.710655	16902.97065	253.8621	0	0	0	0
2002	25011	3	30361	5967.006	.05	-2.170294	102.6154	3.710655	16902.97065	253.8621	0	0	0	0
2002	25011	2	30361	5967.006	.05	-2.080143	102.6154	3.710655	16902.97065	253.8621	0	0	0	0
2003	25011	2	30684	5973.262	.05	-1.99613	102.7241	3.815259	17828.0999	253.8621	0	0	0	0
2003	25011	1	30684	5973.262	.05	-4.110929	102.7241	3.815259	17828.0999	253.8621	0	0	0	0
2003	25011	3	30684	5973.262	.05	-2.085654	102.7241	3.815259	17828.0999	253.8621	0	0	0	0
2004	25011	1	30660	5943.784	.05	-4.080979	102.7784	3.997464	17604.3769	253.8621	0	0	0	0
2004	25011	2	30660	5943.784	.05	-1.90595	102.7784	3.997464	17604.3769	253.8621	0	0	0	0
2004	25011	3	30660	5943.784	.05	-1.994743	102.7784	3.997464	17604.3769	253.8621	0	0	0	0
2005	25011	2	30807	6371.99	.05	-1.897357	102.7841	4.140399	18511.6304	253.8621	0	0	0	0
2005	25011	3	30807	6371.99	.05	-1.985036	102.7841	4.140399	18511.6304	253.8621	0	0	0	0
2005	25011	1	30807	6371.99	.05	-4.090157	102.7841	4.140399	18511.6304	253.8621	0	0	0	0
2006	25011	1	29969	5076.228	.05	-3.874225	102.5396	4.088271	19820.53743	253.8621	0	0	0	0
2006	25011	3	29969	5076.228	.05	-1.752756	102.5396	4.088271	19820.53743	253.8621	0	0	0	0
2006	25011	2	29969	5076.228	.05	-1.659891	102.5396	4.088271	19820.53743	253.8621	0	0	0	0
2007	25011	2	29774	4710.263	.05	-1.717433	102.3523	4.046782	19229.58846	253.8621	0	0	0	0
2007	25011	1	29774	4710.263	.05	-3.740034	102.3523	4.046782	19229.58846	253.8621	0	0	0	0
2007	25011	3	29774	4710.263	.05	-1.916154	102.3523	4.046782	19229.58846	253.8621	0	0	0	0
2008	25011	2	29879	5448.545	.05	-1.831979	102.3437	4.26533	19605.1638	253.8621	0	0	0	0
2008	25011	1	29879	5448.545	.05	-3.615738	102.3437	4.26533	19605.1638	253.8621	0	0	0	0
2008	25011	3	29879	5448.545	.05	-2.103835	102.3437	4.26533	19605.1638	253.8621	0	0	0	0
2009	25011	2	29948	5955.951	.0552083	-1.725537	102.0877	4.32341	20120.56031	253.8621	0	0	0	0
2009	25011	1	29948	5955.951	.0552083	-3.450162	102.0877	4.32341	20120.56031	253.8621	0	0	0	0
2009	25011	3	29948	5955.951	.0552083	-1.950216	102.0877	4.32341	20120.56031	253.8621	0	0	0	0
2010	25011	3	30447	6979.487	.0625	-1.865704	102.2751	4.134451	20345.11306	204.1624	0	0	0	0
2010	25011	1	30447	6979.487	.0625	-3.054986	102.2751	4.134451	20345.11306	204.1624	0	0	0	0
2010	25011	2	30447	6979.487	.0625	-1.638849	102.2751	4.134451	20345.11306	204.1624	0	0	0	0
2011	25011	3	30362	7879.754	.0625	-1.968758	102.235	4.112487	19970.18495	204.1624	0	0	0	0
2011	25011	2	30362	7879.754	.0625	-1.46709	102.235	4.112487	19970.18495	204.1624	0	0	0	0
2011	25011	1	30362	7879.754	.0625	-2.730602	102.235	4.112487	19970.18495	204.1624	0	0	0	0
2012	25011	2	30472	7433.829	.0625	-1.235147	102.2264	4.18886	19776.30994	204.1624	0	0	0	0
