CODE,ORIG,FIRM_ID,YEAR,PRICE,QUANTITY,HP,LENGTH,WIDTH,SIZE,WEIGHT,FUEL,MPG,FUELPRICE,SEGMENT,steel_price,brand_id,model_id
11505,1,4,2000,14.35474,14149,.0316744,146.4567,66.53543,.974456,1894.273,0,47.04292,1.0423,1,1.028,12,181
11506,1,4,2000,23.79271,337,.0451198,175.5905,68.50394,1.202864,2854.846,0,37.33565,1.0423,3,1.028,12,102
11601,2,10,2000,22.64726,482,.0401583,165.3543,66.92913,1.106702,2389.868,0,37.04283,1.0423,2,1.028,13,12
11602,2,10,2000,25.42063,162,.0440591,179.9213,67.32284,1.211281,2610.132,0,36.75228,1.0423,3,1.028,13,18
11603,2,10,2000,29.30511,38,.0620098,156.2992,66.14173,1.03379,2257.709,0,33.60209,1.0423,4,1.028,13,112
11605,2,10,2000,15.1314,10172,.0301074,149.6063,64.96063,.9718519,2092.511,0,39.20243,1.0423,1,1.028,13,74
11606,2,10,2000,22.85534,393,.0326313,168.8976,66.92913,1.130417,3524.229,0,33.60209,1.0423,5,1.028,13,124
11702,1,11,2000,35.00732,2,.0404732,177.4843,67.71654,1.201862,3135.903,0,35.90405,1.0423,3,1.028,14,55
11703,1,11,2000,54.95694,1,.0496334,189.3701,70.47244,1.334537,3425.11,0,30.39891,1.0423,4,1.028,14,75
11704,1,11,2000,52.57304,1,.0628762,189.3701,70.47244,1.334537,3562.555,0,31.05266,1.0423,4,1.028,14,76
11706,1,11,2000,66.64146,1,.0748916,198.0315,72.83465,1.442355,4085.903,0,23.75905,1.0423,4,1.028,14,133
11709,1,11,2000,21.81992,576,.0343115,140.5512,67.32284,.9462304,2389.868,0,34.59038,1.0423,5,1.028,14,161
11710,1,11,2000,63.1016,1,.0614891,179.5276,67.71654,1.215698,3138.767,0,35.60566,1.0423,4,1.028,14,64
11802,2,12,2000,28.73093,50,.0564901,182.2835,68.50394,1.248713,2885.463,0,32.22118,1.0423,3,1.028,15,87
11803,2,12,2000,24.30039,288,.0450993,181.1024,69.68504,1.262012,3325.991,0,30.94929,1.0423,5,1.028,15,156
11804,2,12,2000,22.82391,507,.0463987,175.9843,67.32284,1.184776,2683.48,0,43.16577,1.0423,2,1.028,15,58
11901,2,13,2000,18.38241,1568,.0717787,177.9528,68.11024,1.21204,2786.344,0,34.08907,1.0423,4,1.028,16,5
11902,2,13,2000,14.34351,13775,.0322841,145.6693,62.59843,.9118669,1727.07,0,48.39209,1.0423,1,1.028,16,108
11903,2,13,2000,20.57487,1289,.0419077,177.9528,67.32284,1.198028,2720.264,0,40.55424,1.0423,3,1.028,16,127
11905,2,13,2000,46.50354,1,.0461986,190.8071,69.88583,1.333471,3030.396,0,32.43892,1.0423,4,1.028,16,106
11906,2,13,2000,17.3437,4376,.0344547,165.5276,66.86221,1.106754,2596.916,0,43.17765,1.0423,2,1.028,16,41
11907,2,13,2000,21.19793,821,.0316669,169.685,66.53543,1.129007,3094.714,0,30.15572,1.0423,5,1.028,16,143
12001,1,6,2000,16.93457,5616,.0378081,161.811,66.92913,1.082987,2644.934,0,40.19662,1.0423,2,1.028,17,45
12003,1,6,2000,32.83195,22,.0309972,147.7087,63.25984,.9344026,2151.454,0,44.52208,1.0423,1,1.028,17,68
12004,1,6,2000,29.56537,27,.0417204,192.5197,69.68504,1.341574,3551.982,0,32.20044,1.0423,4,1.028,17,117
12005,1,6,2000,24.86749,201,.0440188,176.0827,66.92913,1.178506,3120.485,0,37.86272,1.0423,3,1.028,17,172
12006,1,6,2000,8.876985,63610,.038631,154.3307,72.44095,1.117986,2329.736,0,42.76629,1.0423,1,1.028,17,164
12008,1,6,2000,25.39239,142,.037613,169.685,68.50394,1.162409,3093.612,0,34.52134,1.0423,5,1.028,17,184
12009,1,6,2000,8.79818,81545,.0259429,137.7953,63.77953,.8788517,2235.683,0,42.00261,1.0423,1,1.028,17,33
12101,1,14,2000,6.357072,275397,.0417791,144.4882,62.59843,.9044734,1795.154,0,42.00261,1.0423,1,1.028,18,2
12103,1,14,2000,16.14933,7878,.0372131,158.6614,66.14173,1.049414,2418.502,0,36.62181,1.0423,2,1.028,18,11
12106,1,14,2000,26.76205,85,.0377138,175.1969,72.04724,1.262245,3331.938,0,29.49066,1.0423,5,1.028,18,21
12107,1,14,2000,22.43413,642,.0466084,179.1339,69.29134,1.241243,2896.476,0,38.55977,1.0423,3,1.028,18,14
12108,1,14,2000,21.41248,1462,.0358421,150.7874,64.96063,.9795245,2092.511,0,44.38011,1.0423,1,1.028,18,7
12109,1,14,2000,31.20489,16,.0499244,191.7323,70.86614,1.358733,3204.846,0,32.66869,1.0423,4,1.028,18,17
12404,1,15,2000,27.96224,143,.0354687,148.4252,64.17323,.9524924,2114.537,0,45.23357,1.0423,1,1.028,19,63
12405,1,15,2000,29.3412,29,.0426577,177.5591,71.25984,1.265283,3281.938,0,32.22118,1.0423,5,1.028,19,79
12406,1,15,2000,20.32812,1518,.0430672,177.1654,68.89764,1.220627,2786.344,0,37.33565,1.0423,3,1.028,19,96
12407,1,15,2000,29.99334,22,.0410833,187.4016,71.25984,1.335421,3359.031,0,29.774,1.0423,4,1.028,19,138
12408,1,15,2000,9.339386,32611,.034481,135.0394,64.17323,.8665912,1740.088,0,49.00304,1.0423,1,1.028,19,169
12409,1,15,2000,18.14591,3943,.0456073,173.2283,66.53543,1.152582,2411.894,0,41.26572,1.0423,2,1.028,19,107
12503,1,16,2000,5.937182,120006,.0460709,156.2992,66.14173,1.03379,2235.683,0,46.12051,1.0423,2,1.028,3,145
12506,1,16,2000,6.294593,112612,.0447947,170.0787,66.53543,1.131626,2477.974,0,46.12051,1.0423,3,1.028,3,147
12510,1,16,2000,20.76077,909,.047128,186.6142,69.68504,1.300421,3182.819,0,33.60209,1.0423,3,1.028,3,19
12511,1,16,2000,37.96595,5,.058,157.0866,66.53543,1.045182,2500,0,40.55424,1.0423,2,1.028,3,9
12512,1,16,2000,29.10762,42,.0419373,171.6535,66.53543,1.142104,2599.119,0,42.00261,1.0423,3,1.028,3,15
12603,1,6,2000,34.9649,3,.0494744,188.9764,70.47244,1.331763,3436.123,0,31.78575,1.0423,4,1.028,20,23
12604,1,6,2000,26.74038,98,.046627,182.2835,67.32284,1.227184,2852.423,0,31.78575,1.0423,3,1.028,20,22
12701,1,19,2000,23.76192,621,.0275709,152.3622,64.56693,.983756,2176.211,0,44.38011,1.0423,1,1.028,21,92
12703,1,19,2000,21.46973,958,.046026,174.4095,68.50394,1.194773,2715.859,0,36.75228,1.0423,3,1.028,21,166
12704,1,19,2000,20.5358,1413,.0330492,163.7795,64.56693,1.057474,2321.145,0,41.79809,1.0423,2,1.028,21,66
12705,1,19,2000,26.94895,68,.0305912,182.0512,71.25984,1.297294,3759.251,0,33.45726,1.0423,5,1.028,21,40
12706,1,19,2000,8.057849,64330,.0262731,138.9764,64.17323,.8918563,1903.084,0,51.13361,1.0423,1,1.028,21,44
12707,1,19,2000,14.13276,14290,.0376797,164.5669,68.50394,1.127348,2690.308,0,40.11916,1.0423,2,1.028,21,100
12803,1,19,2000,7.931252,176277,.0314338,151.5748,64.17323,.9727044,2059.471,0,43.55503,1.0423,1,1.028,22,83
12804,1,19,2000,19.58297,1864,.0385328,177.5591,68.11024,1.209359,2621.145,0,42.76629,1.0423,3,1.028,22,116
12805,1,19,2000,13.97921,23171,.0287449,155.9055,64.56693,1.006634,2365.639,0,42.76629,1.0423,1,1.028,22,81
13002,2,17,2000,21.2548,1400,.0410466,146.063,62.20472,.9085808,1607.93,0,56.00348,1.0423,1,1.028,23,160
13003,2,17,2000,16.66272,7518,.0475619,164.9606,66.53543,1.097573,2081.498,0,44.38011,1.0423,2,1.028,23,49
13004,2,17,2000,13.054,4240,.0323397,137.4016,58.66142,.8060172,1607.93,0,56.00348,1.0423,1,1.028,23,42
13005,2,17,2000,23.78771,597,.0375265,135.2165,62.74803,.8484572,1902.974,0,49.8674,1.0423,1,1.028,23,176
13103,2,18,2000,41.59789,1,.0577818,170.4724,68.11024,1.161092,2422.907,0,37.93784,1.0423,4,1.028,24,59
13104,2,18,2000,18.89372,2888,.046686,169.1063,66.53543,1.125156,2356.167,0,38.6599,1.0423,2,1.028,24,67
13105,2,18,2000,46.00231,1,.0572905,196.8504,70.47244,1.387253,3700.44,0,30.15572,1.0423,4,1.028,24,159
13107,2,18,2000,23.34351,379,.0417105,176.8819,67.32284,1.190819,2637.225,0,38.79508,1.0423,3,1.028,24,47
13108,2,18,2000,15.8562,7948,.0376488,142.126,65.35433,.9288549,1806.167,0,47.04292,1.0423,1,1.028,24,182
13109,2,18,2000,36.03302,2,.046442,187.0079,70.47244,1.31789,3359.031,0,29.40182,1.0423,5,1.028,24,125
13201,1,19,2000,36.44138,6,.0550971,162.9921,68.11024,1.110143,2722.467,0,37.93784,1.0423,2,1.028,25,89
13202,1,19,2000,21.9144,772,.043116,183.9291,68.50394,1.259987,2885.242,0,36.75228,1.0423,3,1.028,25,121
13203,1,19,2000,30.67175,41,.0285236,147.0551,64.29921,.9455528,2103.524,0,49.00304,1.0423,1,1.028,25,122
13206,1,19,2000,13.60968,3753,.0254199,138.5827,64.17323,.8893297,1966.96,0,49.00304,1.0423,1,1.028,25,101
13207,1,19,2000,14.26275,9080,.038377,172.0472,68.11024,1.171818,2605.727,0,39.20243,1.0423,2,1.028,25,52
13208,1,19,2000,14.61475,8964,.0425163,160.6299,67.71654,1.08773,2704.846,0,34.08907,1.0423,2,1.028,25,51
13305,1,5,2000,24.06333,293,.0449943,176.9449,67.71654,1.19821,2711.454,0,39.62443,1.0423,2,1.028,26,135
13307,1,5,2000,32.07431,9,.0461919,185.8268,69.29134,1.287619,3030.837,0,35.10666,1.0423,3,1.028,26,136
13310,1,5,2000,35.19011,2,.0426864,189.7638,72.04724,1.367196,3279.736,0,36.75228,1.0423,4,1.028,26,137
20103,1,4,2000,18.43932,1884,.0393967,161.0236,67.32284,1.084057,2665.198,1,50.04566,.82787,2,1.028,1,34
20105,1,4,2000,26.32352,127,.0382892,167.3228,67.32284,1.126465,2742.291,1,50.04566,.82787,2,1.028,1,35
20106,1,4,2000,25.0654,153,.0375354,174.4095,68.50394,1.194773,2797.357,1,50.04566,.82787,3,1.028,1,37
20108,1,4,2000,35.80981,2,.0414389,185.8268,71.25984,1.324199,3281.938,1,41.26572,.82787,4,1.028,1,39
20204,1,19,2000,30.09575,17,.0404921,175.9843,68.11024,1.198633,2791.41,1,57.02586,.82787,3,1.028,2,28
20205,1,19,2000,55.77464,1,.0460135,188.5827,71.25984,1.343837,3259.912,1,53.45786,.82787,4,1.028,2,29
20206,1,19,2000,32.47149,3,.0481957,198.0315,74.01575,1.465745,3569.824,1,43.34554,.82787,4,1.028,2,30
20207,1,19,2000,46.77512,1,.042322,163.3858,68.11024,1.112825,2599.119,1,61.89857,.82787,2,1.028,2,27
20209,1,19,2000,26.43189,70,.0343939,150.3937,65.74803,.988809,2180.617,1,50.04566,.82787,1,1.028,2,26
20302,1,1,2000,45.66877,1,.0449047,175.9843,68.11024,1.198633,3028.634,1,50.04566,.82787,3,1.028,3,146
20304,1,1,2000,52.00692,1,.0530387,187.7953,70.86614,1.330833,3469.163,1,41.26572,.82787,4,1.028,3,148
20305,1,1,2000,32.68856,3,.0456481,196.063,73.22835,1.435737,4030.837,1,34.59038,.82787,4,1.028,3,150
20402,3,2,2000,30.84151,13,.0306217,186.2205,76.77165,1.429645,3755.507,1,39.86688,.82787,5,1.028,4,175
20504,1,14,2000,15.56717,5254,.0304403,177.9528,68.89764,1.226052,2956.608,1,44.34163,.82787,3,1.028,5,177
20505,1,14,2000,31.54174,8,.0280695,175.1969,71.25984,1.24845,3514.317,1,36.86402,.82787,5,1.028,5,80
20506,1,14,2000,14.87995,9952,.0295865,146.063,62.59843,.9143313,1960.352,1,54.70107,.82787,1,1.028,5,139
20507,1,14,2000,26.59498,113,.0278972,163.9016,66.59843,1.091559,2454.405,1,44.77804,.82787,3,1.028,5,180
20704,1,4,2000,33.99271,13,.0267059,149.6063,65.35433,.977742,2246.696,1,49.00304,.82787,1,1.028,7,131
20709,1,4,2000,19.88325,650,.0249146,175.1969,72.04724,1.262245,3612.335,1,32.66869,.82787,5,1.028,7,170
20711,1,4,2000,19.64012,1480,.0412727,158.2677,68.89764,1.090427,2544.053,1,57.36941,.82787,2,1.028,7,54
20712,1,4,2000,24.96807,263,.0412727,164.5669,68.50394,1.127348,2544.053,1,57.36941,.82787,2,1.028,7,53
20713,1,4,2000,16.88625,3908,.0392346,172.8346,68.50394,1.183985,2676.211,1,51.13361,.82787,2,1.028,7,104
20714,1,4,2000,14.06549,2574,.0282216,162.5984,63.77953,1.037045,2444.934,1,46.12051,.82787,1,1.028,7,118
20716,1,4,2000,34.84819,4,.0347956,157.0866,73.62205,1.156504,3017.621,1,42.76629,.82787,5,1.028,7,111
20801,1,5,2000,11.22874,14137,.0281488,162.5984,66.14173,1.075454,2486.784,1,42.00261,.82787,2,1.028,8,78
20802,1,5,2000,14.28835,13532,.0287421,150.3937,64.17323,.9651249,2248.899,1,49.17104,.82787,1,1.028,8,84
20803,1,5,2000,23.5587,266,.0300662,179.1339,68.89764,1.23419,2993.392,1,49.00304,.82787,3,1.028,8,109
20806,1,5,2000,31.94304,7,.0283766,181.4961,71.25984,1.293338,3918.722,1,44.58284,.82787,5,1.028,8,88
20809,1,5,2000,34.04926,10,.0339087,171.6535,66.53543,1.142104,2654.185,1,58.80365,.82787,2,1.028,8,85
21001,2,7,2000,28.79202,28,.0328532,177.1654,68.89764,1.220627,3196.035,1,46.12051,.82787,3,1.028,9,32
21002,2,7,2000,22.65348,372,.0330881,170.0787,66.53543,1.131626,2599.119,1,60.31143,.82787,2,1.028,9,61
21102,2,8,2000,17.57901,3384,.0251606,174.0157,66.92913,1.164672,2702.643,1,44.38011,.82787,2,1.028,10,98
21108,2,8,2000,22.96724,350,.0208933,184.6457,71.65354,1.323052,4068.282,1,25.29189,.82787,5,1.028,10,90
21504,1,4,2000,37.53706,1,.0379098,184.252,71.65354,1.320231,3270.925,1,39.86688,.82787,4,1.028,12,94
21506,1,4,2000,25.89,104,.0363893,175.5905,68.50394,1.202864,2885.463,1,51.13361,.82787,3,1.028,12,102
21601,2,10,2000,21.62623,603,.0323772,169.685,66.92913,1.135687,2779.736,1,53.45786,.82787,2,1.028,13,12
21602,2,10,2000,26.48141,80,.0367291,179.9213,67.32284,1.211281,2786.344,1,52.26991,.82787,3,1.028,13,18
21606,2,10,2000,29.9652,14,.0273593,170.4646,66.98425,1.141844,3419.383,1,48.56594,.82787,5,1.028,13,124
21702,1,11,2000,37.07993,1,.0381235,177.2244,67.71654,1.200102,3107.269,1,46.25383,.82787,3,1.028,14,55
21703,1,11,2000,50.90143,1,.0408314,189.3701,70.47244,1.334537,3502.203,1,49.00304,.82787,4,1.028,14,75
21704,1,11,2000,54.55241,1,.0538783,189.3701,70.47244,1.334537,3656.388,1,39.86688,.82787,4,1.028,14,76
21706,1,11,2000,35.09947,1,.0576142,198.0315,72.83465,1.442355,4339.207,1,33.60209,.82787,4,1.028,14,133
21709,1,11,2000,25.72852,100,.0378333,140.5512,67.32284,.9462304,2378.855,1,50.04566,.82787,5,1.028,14,161
21802,2,12,2000,28.47914,47,.0490032,182.2835,68.50394,1.248713,2775.33,1,36.75228,.82787,3,1.028,15,87
21803,2,12,2000,24.9829,213,.0450993,181.1024,69.68504,1.262012,3325.991,1,30.94929,.82787,5,1.028,15,156
21804,2,12,2000,25.3892,119,.0339924,175.9843,67.32284,1.184776,2698.458,1,55.62207,.82787,2,1.028,15,58
21902,2,13,2000,15.74167,6689,.0292578,145.6693,62.59843,.9118669,1982.379,1,56.00348,.82787,1,1.028,16,108
21903,2,13,2000,21.85687,584,.0309545,177.9528,67.32284,1.198028,2907.489,1,42.76629,.82787,3,1.028,16,127
21906,2,13,2000,19.22956,1882,.0360926,165.8425,66.83858,1.108468,2823.568,1,50.04566,.82787,2,1.028,16,41
21907,2,13,2000,22.91989,317,.0230068,169.685,66.53543,1.129007,3259.912,1,34.08907,.82787,5,1.028,16,143
22001,1,6,2000,18.31764,2345,.0264678,161.811,66.92913,1.082987,2742.952,1,47.47494,.82787,2,1.028,17,45
22003,1,6,2000,15.70521,7086,.0308704,147.5354,63.15748,.9317966,2240.529,1,56.14517,.82787,1,1.028,17,68
22004,1,6,2000,33.91079,3,.0352358,196.063,69.68504,1.366266,3689.427,1,39.10142,.82787,4,1.028,17,117
22005,1,6,2000,23.34575,289,.0312221,176.1102,66.92913,1.17869,3202.864,1,49.49281,.82787,3,1.028,17,172
22008,1,6,2000,30.14757,13,.025423,169.685,68.50394,1.162409,3333.48,1,42.76629,.82787,5,1.028,17,184
22101,1,14,2000,8.014793,57098,.0300937,144.4882,62.59843,.9044734,1927.313,1,61.89857,.82787,1,1.028,18,2
22103,1,14,2000,19.77699,1370,.0353766,158.6614,66.14173,1.049414,2544.053,1,54.70107,.82787,2,1.028,18,11
22106,1,14,2000,29.36234,21,.0281165,175.1969,72.04724,1.262245,3467.181,1,36.95554,.82787,5,1.028,18,21
22107,1,14,2000,26.5919,73,.0335618,179.1339,69.29134,1.241243,3277.533,1,52.26991,.82787,3,1.028,18,14
22108,1,14,2000,28.47065,92,.0314653,150.7874,64.96063,.9795245,2224.67,1,52.26991,.82787,1,1.028,18,7
22109,1,14,2000,35.22579,2,.0402241,191.7323,70.86614,1.358733,3381.057,1,42.76629,.82787,4,1.028,18,17
22404,1,15,2000,15.68714,7011,.0296583,148.4252,64.17323,.9524924,2191.63,1,57.36941,.82787,1,1.028,19,63
22405,1,15,2000,30.64089,13,.0316012,177.5591,71.25984,1.265283,3539.427,1,37.14697,.82787,5,1.028,19,79
22406,1,15,2000,22.99196,366,.0346565,177.1654,68.89764,1.220627,2885.463,1,51.13361,.82787,3,1.028,19,96
22407,1,15,2000,34.81839,2,.0316424,186.2205,71.25984,1.327004,3634.361,1,47.04292,.82787,4,1.028,19,138
22409,1,15,2000,17.67465,3070,.0262311,162.2047,66.53543,1.079236,2477.974,1,49.00304,.82787,2,1.028,19,107
22506,1,16,2000,6.960914,45820,.0301498,170.0787,66.53543,1.131626,2852.423,1,53.45786,.82787,3,1.028,3,147
22510,1,16,2000,31.93413,11,.035464,186.6142,69.68504,1.300421,3270.925,1,49.00304,.82787,3,1.028,3,19
22511,1,16,2000,21.76197,584,.0376763,157.0866,66.53543,1.045182,2654.185,1,57.36941,.82787,2,1.028,3,9
22512,1,16,2000,28.72703,26,.0351372,171.6535,66.53543,1.142104,2874.449,1,54.70107,.82787,3,1.028,3,15
22604,1,6,2000,30.06209,18,.0386741,182.2835,67.32284,1.227184,2973.568,1,43.55825,.82787,3,1.028,20,22
22701,1,19,2000,37.04145,4,.0296276,152.3622,64.56693,.983756,2295.154,1,58.80365,.82787,1,1.028,21,92
22703,1,19,2000,22.4586,428,.0328193,174.4095,68.50394,1.194773,2742.291,1,56.00348,.82787,3,1.028,21,166
22704,1,19,2000,18.47466,2079,.0278377,163.7795,64.56693,1.057474,2442.731,1,57.36941,.82787,2,1.028,21,66
22705,1,19,2000,30.88161,10,.0248354,181.9803,71.25984,1.296789,3852.643,1,47.12869,.82787,5,1.028,21,40
22706,1,19,2000,6.50315,47226,.028375,138.9764,64.17323,.8918563,2114.537,1,65.33739,.82787,1,1.028,21,44
22707,1,19,2000,18.40319,2123,.0243087,164.5669,68.50394,1.127348,2797.357,1,56.00348,.82787,2,1.028,21,100
22803,1,19,2000,12.13837,23945,.029202,151.5748,64.17323,.9727044,2191.63,1,54.70107,.82787,1,1.028,22,83
22804,1,19,2000,22.80599,354,.0323004,177.5591,68.11024,1.209359,2786.344,1,61.89857,.82787,3,1.028,22,116
22805,1,19,2000,19.52291,1758,.0260452,155.3583,64.51575,1.002305,2457.269,1,58.25171,.82787,1,1.028,22,81
23003,2,17,2000,18.17155,2915,.0330583,164.9606,66.53543,1.097573,2268.722,1,44.38011,.82787,2,1.028,23,49
23104,2,18,2000,19.88035,1285,.0288508,169.1732,66.53543,1.125601,2495.595,1,43.82281,.82787,2,1.028,24,67
23107,2,18,2000,24.37218,201,.0345381,177.0669,67.32284,1.192065,2750.44,1,46.1196,.82787,3,1.028,24,47
23201,1,19,2000,39.29512,1,.0329251,162.9921,68.11024,1.110143,2733.48,1,57.36941,.82787,2,1.028,25,89
23202,1,19,2000,25.44597,135,.0391305,183.9331,68.50394,1.260014,2914.097,1,54.53619,.82787,3,1.028,25,121
23203,1,19,2000,30.70162,34,.0299856,147.2441,64.17323,.9449129,2134.361,1,61.89857,.82787,1,1.028,25,122
23205,1,19,2000,32.58733,5,.0299818,181.6339,71.25984,1.29432,3698.238,1,45.08013,.82787,5,1.028,25,152
23206,1,19,2000,13.34243,4627,.0277959,138.5827,64.17323,.8893297,2158.59,1,65.33739,.82787,1,1.028,25,101
23207,1,19,2000,20.7724,651,.0320471,172.0472,68.11024,1.171818,2808.37,1,56.00348,.82787,2,1.028,25,52
23208,1,19,2000,12.73702,8699,.032688,160.6299,68.11024,1.094054,2753.304,1,61.89857,.82787,2,1.028,25,51
23305,1,5,2000,27.64219,45,.0343938,176.8386,67.71654,1.19749,2821.586,1,52.46695,.82787,2,1.028,26,135
23307,1,5,2000,40.69564,1,.0461919,185.8268,69.29134,1.287619,3030.837,1,47.04292,.82787,3,1.028,26,136
