destination,age,wage,tax_rate,rentgrs,hccost
11,43,62303.1096911608,0.0725,954.5588975184612,5122.930881164107
11,44,50862.07129354577,0.0725,1170.7219537170618,5122.930881164107
11,45,74252.0474639367,0.07249999999999994,760.9683978919214,5122.930881164107
11,46,67446.038826931,0.0725,1039.8626582382058,5122.930881164107
11,47,61852.12063086105,0.07250000000000001,811.5807534488371,5122.930881164107
11,48,52498.91254578755,0.07250000000000001,974.4707113293198,5122.930881164107
11,49,52794.63751138877,0.07249999999999997,1192.654088244671,5122.930881164107
11,50,74866.86546463244,0.07249999999999998,818.1107739545006,5122.930881164107
11,51,49570.73310423824,0.07249999999999998,864.2790407270189,5122.930881164107
11,52,45742.55985267035,0.07249999999999995,1105.7653065919394,5122.930881164107
11,53,58734.050613729334,0.07249999999999998,886.3098313564515,5122.930881164107
11,54,51842.87909230586,0.07249999999999998,882.6835299098997,5122.930881164107
11,55,63643.482955421874,0.07250000000000001,962.8777355509988,5122.930881164107
11,56,53888.67346938775,0.07249999999999998,904.5466832117788,5122.930881164107
11,57,51026.64027709058,0.07250000000000004,968.060504824164,5122.930881164107
11,58,43522.74330042311,0.07249999999999998,860.324884145954,5122.930881164107
11,59,35074.71813491306,0.07249999999999998,953.5802877019275,5122.930881164107
11,60,47096.419566313656,0.07249999999999995,718.243231280773,5122.930881164107
11,61,78873.80186555165,0.07249999999999998,898.3620259358124,5122.930881164107
11,62,56944.16510318949,0.07250000000000001,882.4651740186838,5122.930881164107
11,63,71344.15954415956,0.07250000000000001,886.6756799891234,5122.930881164107
11,64,59767.77813401732,0.07250000000000001,774.0320238564583,5122.930881164107
11,65,40111.0544217687,0.07249999999999997,608.8052535956336,5122.930881164107
11,66,50488.799478033936,0.0725,655.7370454206765,5122.930881164107
11,67,10264.789669861557,0.07250000000000001,506.527731880888,5122.930881164107
11,68,26159.23076923077,0.0725,307.0568300136878,5122.930881164107
11,69,8793.338437978562,0.07250000000000004,586.9512448925078,5122.930881164107
11,70,39163.693053311785,0.07249999999999998,642.2082601970158,5122.930881164107
11,71,28152.377828796325,0.0725,1222.3015733219795,5122.930881164107
11,72,1155.6323427781615,0.0725,575.7098922751064,5122.930881164107
11,73,21878.51002865329,0.07249999999999998,611.031247735094,5122.930881164107
11,74,27579.18983320096,0.0725,710.638411581264,5122.930881164107
11,75,284.4799999999999,0.07249999999999997,687.8665554162162,5122.930881164107
11,76,146.40883977900552,0.07249999999999998,736.7522373059479,5122.930881164107
11,77,2214.2649199417756,0.07249999999999998,525.3205916163711,5122.930881164107
11,78,340.2027027027027,0.0725,476.2632374152033,5122.930881164107
11,79,1124.4738424533975,0.0725,542.3735144279805,5122.930881164107
11,80,5775.327360441076,0.0725,280.72789028222115,5122.930881164107
12,40,35763.645399443994,0,765.4213369942173,5431.667909591029
12,41,35695.39903017966,0,755.6757321732754,5431.667909591029
12,42,34578.850229226264,0,780.3452094173607,5431.667909591029
12,43,39610.82670628345,0,743.6296607614628,5431.667909591029
12,44,38032.746049945505,0,724.3169729662512,5431.667909591029
12,45,36960.882303898215,0,726.2189610316332,5431.667909591029
