"","id","displaced","EDUC","first.displaced","race","gender","year","earn","learn"
"126139",9010,1,"HS",2011,"Black","Male",2011,20000,9.90348755253613
"126140",9010,1,"HS",2011,"Black","Male",2013,70000,11.1562505210315
"126190",9014,0,"No HS",0,"Black","Male",2001,60000,11.0020998412042
"126191",9014,0,"No HS",0,"Black","Male",2003,60000,11.0020998412042
"126192",9014,0,"No HS",0,"Black","Male",2005,48000,10.77895628989
"126193",9014,0,"No HS",0,"Black","Male",2007,60000,11.0020998412042
"126194",9014,0,"No HS",0,"Black","Male",2009,50000,10.8197782844103
"126195",9014,0,"No HS",0,"Black","Male",2011,85000,11.3504065354725
"126196",9014,0,"No HS",0,"Black","Male",2013,90000,11.4075649493124
"126204",9015,1,"HS",2013,"Black","Male",2001,32000,10.3734911817819
"126205",9015,1,"HS",2013,"Black","Male",2003,45000,10.7144177687525
"126206",9015,1,"HS",2013,"Black","Male",2005,45000,10.7144177687525
"126207",9015,1,"HS",2013,"Black","Male",2007,42000,10.6454248972655
"126208",9015,1,"HS",2013,"Black","Male",2009,55000,10.9150884642146
"126209",9015,1,"HS",2013,"Black","Male",2011,45000,10.7144177687525
"126210",9015,1,"HS",2013,"Black","Male",2013,55000,10.9150884642146
"126218",9016,0,"HS",0,"Black","Male",2001,45000,10.7144177687525
"126219",9016,0,"HS",0,"Black","Male",2003,41000,10.6213273456864
"126220",9016,0,"HS",0,"Black","Male",2005,48000,10.77895628989
"126221",9016,0,"HS",0,"Black","Male",2007,74200,11.2145194291555
"126222",9016,0,"HS",0,"Black","Male",2009,71000,11.1704351560235
"126223",9016,0,"HS",0,"Black","Male",2011,62000,11.0348896640272
"126224",9016,0,"HS",0,"Black","Male",2013,74000,11.2118203721863
"126246",9018,1,"HS",2003,"Black","Female",2001,17000,9.74096862303835
"126247",9018,1,"HS",2003,"Black","Female",2003,20600,9.93304635477767
"126248",9018,1,"HS",2003,"Black","Female",2005,21800,9.98966524877718
"126249",9018,1,"HS",2003,"Black","Female",2007,19872,9.89706698473321
"126250",9018,1,"HS",2003,"Black","Female",2009,22000,9.99879773234045
"126251",9018,1,"HS",2003,"Black","Female",2011,29120,10.2791805023106
"126252",9018,1,"HS",2003,"Black","Female",2013,29000,10.2750511089686
"126414",9030,0,"HS",0,"Black","Male",2001,29000,10.2750511089686
"126415",9030,0,"HS",0,"Black","Male",2003,25000,10.1266311038503
"126416",9030,0,"HS",0,"Black","Male",2005,22000,9.99879773234045
"126417",9030,0,"HS",0,"Black","Male",2007,21000,9.95227771670556
"126418",9030,0,"HS",0,"Black","Male",2009,23000,10.0432494949113
"126419",9030,0,"HS",0,"Black","Male",2011,22000,9.99879773234045
"126420",9030,0,"HS",0,"Black","Male",2013,21500,9.97580821411575
"126428",9031,0,"HS",0,"Black","Male",2001,30000,10.3089526606443
"126429",9031,0,"HS",0,"Black","Male",2003,32000,10.3734911817819
"126430",9031,0,"HS",0,"Black","Male",2005,42000,10.6454248972655
"126431",9031,0,"HS",0,"Black","Male",2007,47000,10.7579028806922
"126432",9031,0,"HS",0,"Black","Male",2009,52000,10.8589989975636
"126433",9031,0,"HS",0,"Black","Male",2011,70000,11.1562505210315
"126434",9031,0,"HS",0,"Black","Male",2013,56000,10.9331069697173
"126442",9032,0,"HS",0,"Black","Male",2001,33000,10.4042628404486
"126443",9032,0,"HS",0,"Black","Male",2003,32000,10.3734911817819
"126444",9032,0,"HS",0,"Black","Male",2005,36000,10.4912742174382
"126445",9032,0,"HS",0,"Black","Male",2007,28000,10.2399597891573
"126446",9032,0,"HS",0,"Black","Male",2009,28000,10.2399597891573
"126447",9032,0,"HS",0,"Black","Male",2011,25000,10.1266311038503
"126448",9032,0,"HS",0,"Black","Male",2013,31000,10.3417424834673
"126610",9044,1,"No HS",2001,"Black","Male",2001,17000,9.74096862303835
"126611",9044,1,"No HS",2001,"Black","Male",2003,26000,10.1658518170036
"126612",9044,1,"No HS",2001,"Black","Male",2005,24000,10.0858091093301
"126613",9044,1,"No HS",2001,"Black","Male",2007,24000,10.0858091093301
"126614",9044,1,"No HS",2001,"Black","Male",2009,21000,9.95227771670556
"126615",9044,1,"No HS",2001,"Black","Male",2011,28000,10.2399597891573
"126616",9044,1,"No HS",2001,"Black","Male",2013,28000,10.2399597891573
"126624",9045,1,"COL",2003,"Black","Female",2001,17000,9.74096862303835
"126625",9045,1,"COL",2003,"Black","Female",2003,16000,9.68034400122192
"126626",9045,1,"COL",2003,"Black","Female",2005,17000,9.74096862303835
"126627",9045,1,"COL",2003,"Black","Female",2007,23000,10.0432494949113
"126628",9045,1,"COL",2003,"Black","Female",2009,30000,10.3089526606443
"126629",9045,1,"COL",2003,"Black","Female",2011,25000,10.1266311038503
"126630",9045,1,"COL",2003,"Black","Female",2013,15000,9.61580548008435
"126638",9046,0,"No HS",0,"Black","Female",2001,7200,8.88183630500415
"126639",9046,0,"No HS",0,"Black","Female",2003,7000,8.85366542803745
"126640",9046,0,"No HS",0,"Black","Female",2005,7000,8.85366542803745
"126641",9046,0,"No HS",0,"Black","Female",2007,8000,8.98719682066197
"126642",9046,0,"No HS",0,"Black","Female",2009,9600,9.16951837745593
"126643",9046,0,"No HS",0,"Black","Female",2011,8000,8.98719682066197
"126644",9046,0,"No HS",0,"Black","Female",2013,8000,8.98719682066197
"126792",9057,0,"HS",0,"Black","Female",2001,25000,10.1266311038503
"126793",9057,0,"HS",0,"Black","Female",2003,50000,10.8197782844103
"126794",9057,0,"HS",0,"Black","Female",2005,30000,10.3089526606443
"126795",9057,0,"HS",0,"Black","Female",2007,28000,10.2399597891573
"126796",9057,0,"HS",0,"Black","Female",2009,52000,10.8589989975636
"126797",9057,0,"HS",0,"Black","Female",2011,40000,10.5966347330961
"126798",9057,0,"HS",0,"Black","Female",2013,30000,10.3089526606443
"126918",9066,0,"HS",0,"Black","Male",2001,55000,10.9150884642146
"126919",9066,0,"HS",0,"Black","Male",2003,47000,10.7579028806922
"126920",9066,0,"HS",0,"Black","Male",2005,49000,10.7995755770928
"126921",9066,0,"HS",0,"Black","Male",2007,56000,10.9331069697173
"126922",9066,0,"HS",0,"Black","Male",2009,57000,10.9508065468167
"126923",9066,0,"HS",0,"Black","Male",2011,73000,11.1982147201305
"126924",9066,0,"HS",0,"Black","Male",2013,65000,11.0821425488778
"126946",9068,0,"HS",0,"Black","Male",2001,12000,9.39266192877014
"126947",9068,0,"HS",0,"Black","Male",2003,9000,9.10497985631836
"126948",9068,0,"HS",0,"Black","Male",2005,12900,9.46498259034976
"126949",9068,0,"HS",0,"Black","Male",2007,13200,9.48797210857446
"126950",9068,0,"HS",0,"Black","Male",2009,10371,9.24676872858973
"126951",9068,0,"HS",0,"Black","Male",2011,10000,9.21034037197618
"126952",9068,0,"HS",0,"Black","Male",2013,10000,9.21034037197618
"126960",9069,1,"HS",2001,"Black","Male",2001,40000,10.5966347330961
"126961",9069,1,"HS",2001,"Black","Male",2003,33000,10.4042628404486
"126962",9069,1,"HS",2001,"Black","Male",2005,30000,10.3089526606443
"126963",9069,1,"HS",2001,"Black","Male",2007,43000,10.6689553946757
"126964",9069,1,"HS",2001,"Black","Male",2009,35000,10.4631033404715
"126965",9069,1,"HS",2001,"Black","Male",2011,30000,10.3089526606443
"126966",9069,1,"HS",2001,"Black","Male",2013,40000,10.5966347330961
"126974",9070,0,"HS",0,"Black","Female",2001,25000,10.1266311038503
"126975",9070,0,"HS",0,"Black","Female",2003,21000,9.95227771670556
"126976",9070,0,"HS",0,"Black","Female",2005,23000,10.0432494949113
"126977",9070,0,"HS",0,"Black","Female",2007,24000,10.0858091093301
"126978",9070,0,"HS",0,"Black","Female",2009,22000,9.99879773234045
"126979",9070,0,"HS",0,"Black","Female",2011,22000,9.99879773234045
"126980",9070,0,"HS",0,"Black","Female",2013,23000,10.0432494949113
"127044",9075,0,"HS",0,"Black","Male",2001,40000,10.5966347330961
"127045",9075,0,"HS",0,"Black","Male",2003,33000,10.4042628404486
"127046",9075,0,"HS",0,"Black","Male",2005,48000,10.77895628989
"127047",9075,0,"HS",0,"Black","Male",2007,56000,10.9331069697173
"127048",9075,0,"HS",0,"Black","Male",2009,50000,10.8197782844103
"127049",9075,0,"HS",0,"Black","Male",2011,65000,11.0821425488778
"127050",9075,0,"HS",0,"Black","Male",2013,54000,10.8967393255464
"127324",9095,0,"HS",0,"Black","Female",2001,30000,10.3089526606443
"127325",9095,0,"HS",0,"Black","Female",2003,30000,10.3089526606443
"127326",9095,0,"HS",0,"Black","Female",2005,45000,10.7144177687525
"127327",9095,0,"HS",0,"Black","Female",2007,36000,10.4912742174382
"127328",9095,0,"HS",0,"Black","Female",2009,42000,10.6454248972655
"127329",9095,0,"HS",0,"Black","Female",2011,45000,10.7144177687525
"127330",9095,0,"HS",0,"Black","Female",2013,48000,10.77895628989
"127352",9097,1,"HS",2001,"Black","Male",2001,31000,10.3417424834673
"127353",9097,1,"HS",2001,"Black","Male",2003,36000,10.4912742174382
"127354",9097,1,"HS",2001,"Black","Male",2005,64000,11.0666383623418
"127355",9097,1,"HS",2001,"Black","Male",2007,69000,11.1418617835794
"127356",9097,1,"HS",2001,"Black","Male",2009,65000,11.0821425488778
"127357",9097,1,"HS",2001,"Black","Male",2011,40000,10.5966347330961
"127358",9097,1,"HS",2001,"Black","Male",2013,65000,11.0821425488778
"127380",9099,0,"COL",0,"Black","Male",2001,72000,11.1844213979982
"127381",9099,0,"COL",0,"Black","Male",2003,80000,11.289781913656
"127382",9099,0,"COL",0,"Black","Male",2005,89000,11.3963916487143
"127383",9099,0,"COL",0,"Black","Male",2007,96000,11.47210347045
"127384",9099,0,"COL",0,"Black","Male",2009,102000,11.5327280922664
"127385",9099,0,"COL",0,"Black","Male",2011,103000,11.5424842672118
"127386",9099,0,"COL",0,"Black","Male",2013,104000,11.5521461781235
"127492",9107,1,"COL",2011,"Black","Male",2001,22000,9.99879773234045
"127493",9107,1,"COL",2011,"Black","Male",2003,25000,10.1266311038503
"127494",9107,1,"COL",2011,"Black","Male",2005,14000,9.5468126085974
"127495",9107,1,"COL",2011,"Black","Male",2007,80000,11.289781913656
"127496",9107,1,"COL",2011,"Black","Male",2009,62000,11.0348896640272
"127497",9107,1,"COL",2011,"Black","Male",2011,8000,8.98719682066197
"127498",9107,1,"COL",2011,"Black","Male",2013,20000,9.90348755253613
"127534",9110,0,"HS",0,"Black","Male",2001,29000,10.2750511089686
"127535",9110,0,"HS",0,"Black","Male",2003,25000,10.1266311038503
"127536",9110,0,"HS",0,"Black","Male",2005,90000,11.4075649493124
"127537",9110,0,"HS",0,"Black","Male",2007,54000,10.8967393255464
"127538",9110,0,"HS",0,"Black","Male",2009,59000,10.9852927228879
"127539",9110,0,"HS",0,"Black","Male",2011,52000,10.8589989975636
"127540",9110,0,"HS",0,"Black","Male",2013,18000,9.7981270368783
"127576",9113,1,"COL",2001,"Black","Female",2001,27000,10.2035921449865
"127577",9113,1,"COL",2001,"Black","Female",2003,28000,10.2399597891573
"127578",9113,1,"COL",2001,"Black","Female",2005,28500,10.2576593662567
"127579",9113,1,"COL",2001,"Black","Female",2007,32000,10.3734911817819
"127580",9113,1,"COL",2001,"Black","Female",2009,35000,10.4631033404715
"127581",9113,1,"COL",2001,"Black","Female",2011,37000,10.5186731916264
"127582",9113,1,"COL",2001,"Black","Female",2013,39769,10.5908429933043
"127618",9116,0,"HS",0,"Black","Male",2001,16000,9.68034400122192
"127619",9116,0,"HS",0,"Black","Male",2003,22000,9.99879773234045
"127620",9116,0,"HS",0,"Black","Male",2005,62000,11.0348896640272
"127621",9116,0,"HS",0,"Black","Male",2007,60000,11.0020998412042
"127622",9116,0,"HS",0,"Black","Male",2009,12000,9.39266192877014
"127623",9116,0,"HS",0,"Black","Male",2011,15000,9.61580548008435
"127624",9116,0,"HS",0,"Black","Male",2013,18000,9.7981270368783
"127632",9117,0,"HS",0,"Black","Female",2001,37000,10.5186731916264
"127633",9117,0,"HS",0,"Black","Female",2003,36000,10.4912742174382
"127634",9117,0,"HS",0,"Black","Female",2005,36000,10.4912742174382
"127635",9117,0,"HS",0,"Black","Female",2007,52000,10.8589989975636
"127636",9117,0,"HS",0,"Black","Female",2009,50000,10.8197782844103
"127637",9117,0,"HS",0,"Black","Female",2011,50000,10.8197782844103
"127638",9117,0,"HS",0,"Black","Female",2013,50000,10.8197782844103
"127870",9134,0,"HS",0,"Hispanic","Female",2001,28000,10.2399597891573
"127871",9134,0,"HS",0,"Hispanic","Female",2003,30000,10.3089526606443
"127872",9134,0,"HS",0,"Hispanic","Female",2005,46000,10.7363966754712
"127873",9134,0,"HS",0,"Hispanic","Female",2007,52000,10.8589989975636
"127874",9134,0,"HS",0,"Hispanic","Female",2009,60000,11.0020998412042
"127875",9134,0,"HS",0,"Hispanic","Female",2011,61000,11.0186291431554
"127876",9134,0,"HS",0,"Hispanic","Female",2013,50000,10.8197782844103
"128192",9157,1,"HS",2003,"Black","Female",2001,21000,9.95227771670556
"128193",9157,1,"HS",2003,"Black","Female",2003,21000,9.95227771670556
"128194",9157,1,"HS",2003,"Black","Female",2005,23000,10.0432494949113
"128195",9157,1,"HS",2003,"Black","Female",2007,27500,10.2219412836547
"128196",9157,1,"HS",2003,"Black","Female",2009,27000,10.2035921449865
"128197",9157,1,"HS",2003,"Black","Female",2011,27552,10.2238304072275
"128198",9157,1,"HS",2003,"Black","Female",2013,24200,10.0941079121448
"128430",9174,0,"HS",0,"Hispanic","Female",2001,30000,10.3089526606443
"128431",9174,0,"HS",0,"Hispanic","Female",2003,38000,10.5453414387085
"128432",9174,0,"HS",0,"Hispanic","Female",2005,38000,10.5453414387085
"128433",9174,0,"HS",0,"Hispanic","Female",2007,35000,10.4631033404715
"128434",9174,0,"HS",0,"Hispanic","Female",2009,39900,10.594131602878
"128435",9174,0,"HS",0,"Hispanic","Female",2011,50000,10.8197782844103
"128436",9174,0,"HS",0,"Hispanic","Female",2013,50000,10.8197782844103
"128542",9182,1,"HS",2005,"Black","Female",2001,20000,9.90348755253613
"128543",9182,1,"HS",2005,"Black","Female",2003,15000,9.61580548008435
"128544",9182,1,"HS",2005,"Black","Female",2005,10000,9.21034037197618
"128545",9182,1,"HS",2005,"Black","Female",2007,12000,9.39266192877014
"128546",9182,1,"HS",2005,"Black","Female",2009,17200,9.75266466280154
"128547",9182,1,"HS",2005,"Black","Female",2011,9600,9.16951837745593
"128548",9182,1,"HS",2005,"Black","Female",2013,12000,9.39266192877014
"128626",9188,0,"HS",0,"Black","Female",2001,18000,9.7981270368783
"128627",9188,0,"HS",0,"Black","Female",2003,25000,10.1266311038503
"128628",9188,0,"HS",0,"Black","Female",2005,23000,10.0432494949113
"128629",9188,0,"HS",0,"Black","Female",2007,24000,10.0858091093301
"128630",9188,0,"HS",0,"Black","Female",2009,30000,10.3089526606443
"128631",9188,0,"HS",0,"Black","Female",2011,26000,10.1658518170036
"128632",9188,0,"HS",0,"Black","Female",2013,24000,10.0858091093301
"128640",9189,0,"HS",0,"Black","Male",2001,28000,10.2399597891573
"128641",9189,0,"HS",0,"Black","Male",2003,29000,10.2750511089686
"128642",9189,0,"HS",0,"Black","Male",2005,30000,10.3089526606443
"128643",9189,0,"HS",0,"Black","Male",2007,27000,10.2035921449865
"128644",9189,0,"HS",0,"Black","Male",2009,34000,10.4341158035983
"128645",9189,0,"HS",0,"Black","Male",2011,37000,10.5186731916264
"128646",9189,0,"HS",0,"Black","Male",2013,33000,10.4042628404486
"128654",9190,0,"HS",0,"Black","Male",2001,56000,10.9331069697173
"128655",9190,0,"HS",0,"Black","Male",2003,55000,10.9150884642146
"128656",9190,0,"HS",0,"Black","Male",2005,65000,11.0821425488778
"128657",9190,0,"HS",0,"Black","Male",2007,69000,11.1418617835794
"128658",9190,0,"HS",0,"Black","Male",2009,79000,11.2772031314492
"128659",9190,0,"HS",0,"Black","Male",2011,70000,11.1562505210315
"128660",9190,0,"HS",0,"Black","Male",2013,70000,11.1562505210315
"128668",9191,0,"HS",0,"Black","Male",2001,50000,10.8197782844103
"128669",9191,0,"HS",0,"Black","Male",2003,55000,10.9150884642146
"128670",9191,0,"HS",0,"Black","Male",2005,48000,10.77895628989
"128671",9191,0,"HS",0,"Black","Male",2007,33000,10.4042628404486
"128672",9191,0,"HS",0,"Black","Male",2009,12000,9.39266192877014
"128673",9191,0,"HS",0,"Black","Male",2011,5000,8.51719319141624
"128674",9191,0,"HS",0,"Black","Male",2013,20000,9.90348755253613
"128696",9193,0,"HS",0,"Black","Female",2001,32000,10.3734911817819
"128697",9193,0,"HS",0,"Black","Female",2003,28000,10.2399597891573
"128698",9193,0,"HS",0,"Black","Female",2005,40000,10.5966347330961
"128699",9193,0,"HS",0,"Black","Female",2007,28900,10.2715968741005
"128700",9193,0,"HS",0,"Black","Female",2009,39000,10.5713169251118
"128701",9193,0,"HS",0,"Black","Female",2011,44000,10.6919449129004
"128702",9193,0,"HS",0,"Black","Female",2013,68000,11.1272629841582
"128878",9206,0,"COL",0,"Black","Female",2001,16000,9.68034400122192
"128879",9206,0,"COL",0,"Black","Female",2003,17000,9.74096862303835
"128880",9206,0,"COL",0,"Black","Female",2005,22000,9.99879773234045
"128881",9206,0,"COL",0,"Black","Female",2007,24000,10.0858091093301
"128882",9206,0,"COL",0,"Black","Female",2009,28000,10.2399597891573
"128883",9206,0,"COL",0,"Black","Female",2011,32000,10.3734911817819
"128884",9206,0,"COL",0,"Black","Female",2013,40000,10.5966347330961
"129214",9230,1,"HS",2009,"Black","Male",2001,49999,10.8197582842103
"129215",9230,1,"HS",2009,"Black","Male",2003,54000,10.8967393255464
"129216",9230,1,"HS",2009,"Black","Male",2005,56000,10.9331069697173
"129217",9230,1,"HS",2009,"Black","Male",2007,52000,10.8589989975636
"129218",9230,1,"HS",2009,"Black","Male",2009,18000,9.7981270368783
"129219",9230,1,"HS",2009,"Black","Male",2011,52000,10.8589989975636
"129220",9230,1,"HS",2009,"Black","Male",2013,68000,11.1272629841582
"129578",9256,1,"HS",2005,"Hispanic","Female",2001,45000,10.7144177687525
"129579",9256,1,"HS",2005,"Hispanic","Female",2003,44500,10.7032444681543
"129580",9256,1,"HS",2005,"Hispanic","Female",2005,57000,10.9508065468167
"129581",9256,1,"HS",2005,"Hispanic","Female",2007,50100,10.821776287073
"129582",9256,1,"HS",2005,"Hispanic","Female",2009,57500,10.9595402267854
"129583",9256,1,"HS",2005,"Hispanic","Female",2011,59400,10.9920495053507
"129584",9256,1,"HS",2005,"Hispanic","Female",2013,70000,11.1562505210315
"129970",9284,0,"HS",0,"Hispanic","Female",2001,39000,10.5713169251118
"129971",9284,0,"HS",0,"Hispanic","Female",2003,53000,10.8780471925343
"129972",9284,0,"HS",0,"Hispanic","Female",2005,60000,11.0020998412042
"129973",9284,0,"HS",0,"Hispanic","Female",2007,60000,11.0020998412042
"129974",9284,0,"HS",0,"Hispanic","Female",2009,67000,11.1124478983731
"129975",9284,0,"HS",0,"Hispanic","Female",2011,130000,11.7752897294377
"129976",9284,0,"HS",0,"Hispanic","Female",2013,70000,11.1562505210315
"129984",9285,1,"No HS",2009,"Black","Male",2001,22000,9.99879773234045
"129985",9285,1,"No HS",2009,"Black","Male",2003,26000,10.1658518170036
"129986",9285,1,"No HS",2009,"Black","Male",2005,30000,10.3089526606443
"129987",9285,1,"No HS",2009,"Black","Male",2007,28000,10.2399597891573
"129988",9285,1,"No HS",2009,"Black","Male",2009,1500,7.3132203870903
"129989",9285,1,"No HS",2009,"Black","Male",2011,17000,9.74096862303835
"129990",9285,1,"No HS",2009,"Black","Male",2013,19000,9.85219425814858
"130208",9301,0,"COL",0,"Black","Male",2001,38000,10.5453414387085
"130209",9301,0,"COL",0,"Black","Male",2003,37000,10.5186731916264
"130210",9301,0,"COL",0,"Black","Male",2005,41000,10.6213273456864
"130211",9301,0,"COL",0,"Black","Male",2007,42500,10.6572593549125
"130212",9301,0,"COL",0,"Black","Male",2009,51500,10.8493370866518
"130213",9301,0,"COL",0,"Black","Male",2011,60000,11.0020998412042
"130214",9301,0,"COL",0,"Black","Male",2013,55000,10.9150884642146
"130460",9319,0,"HS",0,"Black","Female",2001,52000,10.8589989975636
"130461",9319,0,"HS",0,"Black","Female",2003,59000,10.9852927228879
"130462",9319,0,"HS",0,"Black","Female",2005,53000,10.8780471925343
"130463",9319,0,"HS",0,"Black","Female",2007,57000,10.9508065468167
"130464",9319,0,"HS",0,"Black","Female",2009,57500,10.9595402267854
"130465",9319,0,"HS",0,"Black","Female",2011,63000,11.0508900053737
"130466",9319,0,"HS",0,"Black","Female",2013,52000,10.8589989975636
"130530",9324,0,"HS",0,"Black","Male",2001,47000,10.7579028806922
"130531",9324,0,"HS",0,"Black","Male",2003,34000,10.4341158035983
"130532",9324,0,"HS",0,"Black","Male",2005,46000,10.7363966754712
"130533",9324,0,"HS",0,"Black","Male",2007,47000,10.7579028806922
"130534",9324,0,"HS",0,"Black","Male",2009,52000,10.8589989975636
